time(s),acceleration(m/s2)
3.735508,-16.857174
3.735547,14.777271
3.735586,-9.501865
3.735625,5.230923
3.735664,0.925756
3.735703,4.57209
3.735742,2.607289
3.735781,1.703802
3.73582,-8.015282
3.735859,3.624075
3.735898,7.428534
3.735937,-4.486783
3.735977,0.133702
3.736016,0.331946
3.736055,-2.047113
3.736094,8.821598
3.736133,-3.211232
3.736172,3.40132
3.736211,1.64584
3.73625,-7.098404
3.736289,1.040592
3.736328,1.829799
3.736367,-3.489888
3.736406,9.742679
3.736445,-9.756004
3.736484,5.87778
3.736523,-0.935581
3.736562,3.383413
3.736602,-1.867871
3.736641,5.071469
3.73668,-5.104752
3.736719,-0.007144
3.736758,0.635583
3.736797,-2.765366
3.736836,4.734882
3.736875,-0.907172
3.736914,1.0798
3.736953,0.920986
3.736992,0.105352
3.737031,2.218163
3.73707,-3.019196
3.737109,0.894801
3.737148,0.745232
3.737187,-0.292673
3.737227,2.260315
3.737266,-3.183282
3.737305,-0.462587
3.737344,5.577758
3.737383,3.761753
3.737422,-1.676893
3.737461,-0.996754
3.7375,-2.706007
3.737539,2.725565
3.737578,1.595702
3.737617,-2.923587
3.737656,2.115993
3.737695,-10.223213
3.737734,-1.608955
3.737773,5.273625
3.737812,3.179358
3.737852,8.053359
3.737891,-7.084287
3.73793,-9.378196
3.737969,-5.307743
3.738008,12.581674
3.738047,7.373595
3.738086,-5.934721
3.738125,-1.037926
3.738164,-3.733894
3.738203,6.426819
3.738242,1.448013
3.738281,-2.993628
3.73832,3.079981
3.738359,-11.231922
3.738398,5.664311
3.738437,7.395088
3.738477,-1.577498
3.738516,-11.386752
3.738555,-8.308635
3.738594,9.671796
3.738633,0.314123
3.738672,-0.664695
3.738711,2.275006
3.73875,-4.459178
3.738789,-2.590301
3.738828,-4.190051
3.738867,6.688824
3.738906,11.108851
3.738945,2.678286
3.738984,-8.542333
3.739023,1.171957
3.739062,3.28403
3.739102,2.296905
3.739141,0.861911
3.73918,6.059525
3.739219,-2.227759
3.739258,-2.406995
3.739297,-1.714734
3.739336,2.271016
3.739375,4.720263
3.739414,-0.390985
3.739453,1.074667
3.739492,-3.203893
3.739531,0.030879
3.73957,-1.318129
3.739609,-0.335551
3.739648,0.255454
3.739687,-0.506208
3.739727,1.016759
3.739766,0.336306
3.739805,2.673751
3.739844,-1.795175
3.739883,-1.948722
3.739922,1.567201
3.739961,2.541068
3.74,1.471229
3.740039,-2.437309
3.740078,-0.622628
3.740117,-0.693746
3.740156,-0.433682
3.740195,-2.17554
3.740234,3.174962
3.740273,2.484872
3.740312,-3.797557
3.740352,0.050135
3.740391,-7.173724
3.74043,0.821567
3.740469,-0.302709
3.740508,5.777176
3.740547,-2.88719
3.740586,-3.36504
3.740625,-1.065018
3.740664,3.556718
3.740703,10.428386
3.740742,0.220019
3.740781,-0.853617
3.74082,-1.143306
3.740859,5.964447
3.740898,0.120884
3.740937,-3.946486
3.740977,-0.951936
3.741016,-2.978604
3.741055,2.470948
3.741094,-4.734743
3.741133,1.884895
3.741172,0.541413
3.741211,-5.389187
3.74125,-1.004281
3.741289,3.73353
3.741328,0.891542
3.741367,-1.117551
3.741406,2.542713
3.741445,-2.215957
3.741484,7.876825
3.741523,1.991109
3.741562,2.018298
3.741602,4.325375
3.741641,-0.019574
3.74168,-0.889844
3.741719,0.262654
3.741758,-0.139168
3.741797,-2.066732
3.741836,-5.383752
3.741875,-2.145734
3.741914,-0.200455
3.741953,-0.523808
3.741992,-3.728543
3.742031,0.746888
3.74207,-1.953438
3.742109,-2.128975
3.742148,1.917476
3.742187,-1.519367
3.742227,-0.687736
3.742266,2.250702
3.742305,-2.013601
3.742344,3.06645
3.742383,2.366015
3.742422,-1.046838
3.742461,-0.514485
3.7425,-1.728186
3.742539,-1.705623
3.742578,1.872785
3.742617,-5.296927
3.742656,0.950659
3.742695,-3.196825
3.742734,-3.274418
3.742773,5.234291
3.742812,1.340015
3.742852,2.035051
3.742891,-1.178935
3.74293,-0.683159
3.742969,-1.822726
3.743008,0.5327
3.743047,1.115845
3.743086,3.91446
3.743125,-2.354106
3.743164,-1.769081
3.743203,1.950838
3.743242,-3.314218
3.743281,-1.338595
3.74332,2.144149
3.743359,-1.857538
3.743398,-6.165317
3.743437,-1.491121
3.743477,1.179907
3.743516,-2.341452
3.743555,1.46349
3.743594,0.211198
3.743633,0.123411
3.743672,2.373071
3.743711,-2.458016
3.74375,-0.013002
3.743789,0.420483
3.743828,-0.514987
3.743867,-0.290636
3.743906,-1.272477
3.743945,-2.192874
3.743984,2.154602
3.744023,-0.678782
3.744062,0.73496
3.744102,-0.559061
3.744141,-3.077001
3.74418,-2.897112
3.744219,0.615789
3.744258,0.343283
3.744297,-0.396693
3.744336,0.573033
3.744375,0.798085
3.744414,2.381535
3.744453,-1.303087
3.744492,2.424685
3.744531,1.636052
3.74457,-1.149443
3.744609,-1.035744
3.744648,-0.265182
3.744687,-0.728661
3.744727,3.503623
3.744766,-1.349036
3.744805,-1.390118
3.744844,1.852707
3.744883,0.948658
3.744922,1.315777
3.744961,-4.19892
3.745,0.3696
3.745039,2.960055
3.745078,-1.315657
3.745117,-0.417908
3.745156,1.540606
3.745195,1.24712
3.745234,1.143493
3.745273,-0.570712
3.745312,0.545657
3.745352,3.173674
3.745391,0.043866
3.74543,-4.797482
3.745469,-2.11704
3.745508,2.405441
3.745547,1.624111
3.745586,-0.302969
3.745625,1.663591
3.745664,-0.185794
3.745703,0.060443
3.745742,1.246273
3.745781,0.733394
3.74582,3.507674
3.745859,-4.249482
3.745898,-5.261014
3.745937,3.0039
3.745977,2.193707
3.746016,-0.372207
3.746055,0.334226
3.746094,-0.280745
3.746133,2.770703
3.746172,-2.592937
3.746211,-3.07945
3.74625,2.228864
3.746289,3.227386
3.746328,-6.498174
3.746367,9.786826
3.746406,-6.103329
3.746445,-10.164931
3.746484,6.507889
3.746523,2.739029
3.746562,6.094138
3.746602,-4.000046
3.746641,-9.276928
3.74668,1.720447
3.746719,3.771511
3.746758,3.427668
3.746797,0.639604
3.746836,-5.018501
3.746875,7.259787
3.746914,-12.128492
3.746953,1.829593
3.746992,3.188807
3.747031,-1.45658
3.74707,-2.861278
3.747109,-1.375958
3.747148,1.300547
3.747187,-3.372083
3.747227,3.93666
3.747266,-3.062189
3.747305,1.041499
3.747344,-3.260295
3.747383,-0.677259
3.747422,-5.424356
3.747461,1.675272
3.7475,-3.449181
3.747539,-0.743098
3.747578,1.463254
3.747617,3.34091
3.747656,4.149724
3.747695,1.382264
3.747734,2.973023
3.747773,-0.88875
3.747812,4.052361
3.747852,-3.126971
3.747891,-3.017086
3.74793,6.243659
3.747969,1.793185
3.748008,-2.687507
3.748047,-0.897644
3.748086,-0.974245
3.748125,2.815425
3.748164,1.499639
3.748203,-2.381959
3.748242,-2.466305
3.748281,-2.998423
3.74832,-1.001089
3.748359,0.643238
3.748398,0.865466
3.748437,-1.409676
3.748477,4.285551
3.748516,-4.284312
3.748555,1.225917
3.748594,4.459926
3.748633,-4.088999
3.748672,6.118207
3.748711,-0.354716
3.74875,-1.73818
3.748789,0.728231
3.748828,-2.328804
3.748867,7.054498
3.748906,-0.135395
3.748945,-6.994107
3.748984,0.231433
3.749023,2.951391
3.749062,7.481665
3.749102,-8.877161
3.749141,-2.3715
3.74918,3.730096
3.749219,-2.728528
3.749258,3.582183
3.749297,-4.609775
3.749336,3.529016
3.749375,0.856591
3.749414,-4.438658
3.749453,1.124974
3.749492,3.683053
3.749531,-0.595959
3.74957,-4.158787
3.749609,-0.84658
3.749648,5.922441
3.749687,-0.359093
3.749727,-2.28803
3.749766,-0.862487
3.749805,1.059147
3.749844,1.932144
3.749883,0.620311
3.749922,-4.093383
3.749961,5.420486
3.75,-3.936347
3.750039,-0.91852
3.750078,-2.412207
3.750117,-0.647495
3.750156,2.243054
3.750195,-0.541957
3.750234,-2.565156
3.750273,-2.91924
3.750312,-0.427587
3.750352,-1.337349
3.750391,2.542876
3.75043,1.917579
3.750469,0.893761
3.750508,-0.759718
3.750547,2.828236
3.750586,-1.063845
3.750625,-3.312332
3.750664,1.722454
3.750703,0.576721
3.750742,-0.090903
3.750781,-1.871734
3.75082,-4.843291
3.750859,-2.767379
3.750898,1.734419
3.750937,-0.984444
3.750977,0.14089
3.751016,-4.304167
3.751055,5.269103
3.751094,2.075843
3.751133,-15.981414
3.751172,8.750843
3.751211,3.556881
3.75125,0.07109
3.751289,0.075601
3.751328,-1.122587
3.751367,4.031055
3.751406,1.169061
3.751445,2.138273
3.751484,1.728319
3.751523,2.781054
3.751562,-4.909288
3.751602,-0.279753
3.751641,-0.193823
3.75168,0.055546
3.751719,0.961524
3.751758,-0.191906
3.751797,-1.032443
3.751836,0.518958
3.751875,-3.890337
3.751914,4.023153
3.751953,-14.31762
3.751992,17.116766
3.752031,2.228919
3.75207,-25.053812
3.752109,21.002124
3.752148,-3.447034
3.752187,5.001433
3.752227,-6.926096
3.752266,3.43519
3.752305,3.782593
3.752344,4.212262
3.752383,-8.101461
3.752422,6.75195
3.752461,1.866213
3.7525,-12.424481
3.752539,12.064599
3.752578,-5.15853
3.752617,-1.059172
3.752656,-1.897592
3.752695,0.908731
3.752734,-1.626948
3.752773,-0.24534
3.752812,-1.930077
3.752852,2.124742
3.752891,-2.357915
3.75293,-2.300678
3.752969,8.728782
3.753008,-2.709187
3.753047,-0.998967
3.753086,0.02025
3.753125,-1.522493
3.753164,3.439083
3.753203,3.976618
3.753242,-3.763404
3.753281,1.459294
3.75332,0.242413
3.753359,-0.528215
3.753398,-2.460725
3.753437,0.564859
3.753477,2.3837
3.753516,-4.785342
3.753555,-2.394764
3.753594,-0.64533
3.753633,0.822396
3.753672,3.066184
3.753711,-0.48437
3.75375,-4.103927
3.753789,1.891122
3.753828,1.44849
3.753867,-0.533953
3.753906,-1.35033
3.753945,-0.230552
3.753984,0.630541
3.754023,-2.521099
3.754062,2.561425
3.754102,1.009087
3.754141,1.874907
3.75418,-5.339484
3.754219,0.930321
3.754258,1.02509
3.754297,-1.616234
3.754336,-2.159156
3.754375,-5.180229
3.754414,0.713098
3.754453,-2.232734
3.754492,-0.040571
3.754531,3.773838
3.75457,-4.753099
3.754609,-0.348592
3.754648,0.323815
3.754687,3.24816
3.754727,2.198834
3.754766,-3.839667
3.754805,-2.287716
3.754844,2.185394
3.754883,1.997524
3.754922,-2.290007
3.754961,-1.197931
3.755,-0.203599
3.755039,1.115773
3.755078,-0.245956
3.755117,-1.100961
3.755156,-1.188512
3.755195,-2.73779
3.755234,-0.394432
3.755273,1.357917
3.755312,-0.447908
3.755352,-1.259835
3.755391,-1.017449
3.75543,-1.145797
3.755469,2.818049
3.755508,-0.0399
3.755547,-0.644587
3.755586,3.231449
3.755625,-1.074069
3.755664,-0.908048
3.755703,0.95919
3.755742,2.246851
3.755781,-1.477094
3.75582,-1.137708
3.755859,2.451831
3.755898,0.569744
3.755937,-1.92674
3.755977,-1.909079
3.756016,-0.402152
3.756055,3.592836
3.756094,-2.714296
3.756133,-1.595201
3.756172,-0.301857
3.756211,1.324664
3.75625,-2.636715
3.756289,1.006215
3.756328,1.257507
3.756367,1.154708
3.756406,-1.737769
3.756445,-0.51512
3.756484,4.452635
3.756523,-0.037288
3.756562,0.158085
3.756602,0.622198
3.756641,0.904596
3.75668,1.414621
3.756719,2.19199
3.756758,-1.084716
3.756797,-0.959729
3.756836,1.952071
3.756875,-0.153853
3.756914,-4.067688
3.756953,-0.262667
3.756992,0.448505
3.757031,-1.884606
3.75707,-2.021473
3.757109,-3.705363
3.757148,0.269003
3.757187,1.398575
3.757227,-0.979964
3.757266,-1.615358
3.757305,0.306106
3.757344,-1.230204
3.757383,2.217951
3.757422,-2.632731
3.757461,-0.728812
3.7575,-0.723437
3.757539,-2.38413
3.757578,2.795159
3.757617,0.433505
3.757656,-2.011424
3.757695,0.295623
3.757734,0.592712
3.757773,-2.214059
3.757812,2.668431
3.757852,-4.726134
3.757891,-1.78986
3.75793,2.857262
3.757969,-3.324297
3.758008,-1.253946
3.758047,-2.107687
3.758086,-2.133981
3.758125,-0.091381
3.758164,4.151163
3.758203,-1.064069
3.758242,-6.565966
3.758281,-4.82256
3.75832,-0.458113
3.758359,3.594511
3.758398,-4.77805
3.758437,-0.71744
3.758477,-2.265654
3.758516,-2.887523
3.758555,1.902211
3.758594,3.919387
3.758633,-3.33261
3.758672,1.058101
3.758711,-1.534119
3.75875,-2.491892
3.758789,3.291594
3.758828,4.150739
3.758867,0.438717
3.758906,-6.860474
3.758945,6.553058
3.758984,-0.165032
3.759023,-5.57025
3.759062,-3.654578
3.759102,4.634218
3.759141,-1.251909
3.75918,-7.452494
3.759219,1.382566
3.759258,-0.203817
3.759297,3.583314
3.759336,-0.508524
3.759375,-0.219403
3.759414,1.374845
3.759453,-3.415614
3.759492,3.071196
3.759531,0.924686
3.75957,-1.413945
3.759609,-0.663395
3.759648,-0.046641
3.759687,4.98948
3.759727,1.197912
3.759766,0.437224
3.759805,-1.981546
3.759844,-0.562532
3.759883,1.883861
3.759922,1.48933
3.759961,-1.476024
3.76,-2.577719
3.760039,4.526443
3.760078,-1.450359
3.760117,-0.410489
3.760156,4.562737
3.760195,-0.329341
3.760234,1.557425
3.760273,-0.835099
3.760312,0.210823
3.760352,-0.755257
3.760391,-2.286742
3.76043,0.188423
3.760469,0.559169
3.760508,-8.239603
3.760547,6.682893
3.760586,6.017023
3.760625,-17.888386
3.760664,15.15766
3.760703,-7.747026
3.760742,4.204342
3.760781,-0.879264
3.76082,-0.039773
3.760859,-6.418108
3.760898,6.582217
3.760937,-6.443712
3.760977,3.064643
3.761016,7.704619
3.761055,-9.204262
3.761094,5.528145
3.761133,2.180684
3.761172,-3.500438
3.761211,3.35308
3.76125,-2.407074
3.761289,-2.772935
3.761328,4.43067
3.761367,-5.637885
3.761406,0.024108
3.761445,5.501024
3.761484,-6.62891
3.761523,2.008969
3.761562,-1.086451
3.761602,6.94306
3.761641,3.989157
3.76168,-16.001765
3.761719,5.663592
3.761758,5.780096
3.761797,1.441181
3.761836,-3.655944
3.761875,0.144856
3.761914,3.084618
3.761953,-1.338014
3.761992,-2.945781
3.762031,1.76492
3.76207,-0.443754
3.762109,-2.87719
3.762148,0.49469
3.762187,-0.06406
3.762227,5.134419
3.762266,-8.274156
3.762305,-2.456003
3.762344,3.313105
3.762383,2.632295
3.762422,-0.824228
3.762461,-6.164326
3.7625,0.091525
3.762539,-4.647084
3.762578,5.441617
3.762617,-2.500767
3.762656,4.833696
3.762695,-1.9281
3.762734,-8.653088
3.762773,6.833883
3.762812,2.516758
3.762852,2.16372
3.762891,-4.413573
3.76293,-0.666261
3.762969,4.358198
3.763008,-3.610564
3.763047,5.690508
3.763086,0.344177
3.763125,2.127632
3.763164,-2.366488
3.763203,-0.146078
3.763242,1.426925
3.763281,2.468185
3.76332,-1.54265
3.763359,0.169215
3.763398,-2.514237
3.763437,10.862324
3.763477,-5.714553
3.763516,-7.304285
3.763555,9.690285
3.763594,2.529859
3.763633,-1.056076
3.763672,-2.360369
3.763711,3.384924
3.76375,2.929493
3.763789,-1.942048
3.763828,-4.668287
3.763867,13.681259
3.763906,-1.125332
3.763945,-7.871033
3.763984,4.011363
3.764023,2.215134
3.764062,7.200724
3.764102,-6.900069
3.764141,-1.211365
3.76418,5.838203
3.764219,-0.353229
3.764258,1.828977
3.764297,0.205351
3.764336,3.767557
3.764375,-4.446995
3.764414,-0.552139
3.764453,1.397269
3.764492,4.517284
3.764531,0.018007
3.76457,-2.165933
3.764609,0.831489
3.764648,2.294613
3.764687,3.383721
3.764727,4.329269
3.764766,-0.826012
3.764805,0.098315
3.764844,1.806746
3.764883,1.503538
3.764922,-2.392425
3.764961,3.22319
3.765,1.40126
3.765039,-1.139679
3.765078,2.000468
3.765117,-2.160528
3.765156,-2.339057
3.765195,-0.213659
3.765234,-1.08211
3.765273,-0.395955
3.765312,1.796861
3.765352,-2.301567
3.765391,-5.398014
3.76543,4.330738
3.765469,-0.205902
3.765508,4.95179
3.765547,8.582979
3.765586,-8.962148
3.765625,3.189116
3.765664,-2.147777
3.765703,5.228674
3.765742,1.710828
3.765781,-1.158735
3.76582,-7.876051
3.765859,1.381532
3.765898,-0.953653
3.765937,-0.976125
3.765977,-0.376711
3.766016,-4.245201
3.766055,-0.754168
3.766094,2.377998
3.766133,-3.469797
3.766172,4.200527
3.766211,-0.83927
3.76625,0.499744
3.766289,-2.432146
3.766328,4.089162
3.766367,2.633256
3.766406,2.72158
3.766445,-2.442485
3.766484,-3.945216
3.766523,4.893151
3.766562,-6.232312
3.766602,11.113374
3.766641,-1.672413
3.76668,0.454805
3.766719,-7.676561
3.766758,3.369779
3.766797,5.892925
3.766836,-6.261175
3.766875,-5.253239
3.766914,-0.985061
3.766953,10.612659
3.766992,-2.346065
3.767031,-3.255887
3.76707,9.18084
3.767109,-3.533055
3.767148,5.558756
3.767187,2.273422
3.767227,-1.920621
3.767266,1.963824
3.767305,-4.025911
3.767344,-10.325322
3.767383,22.68853
3.767422,-13.209849
3.767461,-6.322649
3.7675,7.253475
3.767539,3.751384
3.767578,0.430374
3.767617,2.063279
3.767656,-3.842714
3.767695,0.506939
3.767734,3.330432
3.767773,-3.177109
3.767812,7.137756
3.767852,-3.0215
3.767891,-1.198759
3.76793,9.092043
3.767969,-7.646126
3.768008,4.498493
3.768047,7.744782
3.768086,-8.001879
3.768125,0.032288
3.768164,6.477883
3.768203,-4.01562
3.768242,3.529034
3.768281,-3.56167
3.76832,4.635112
3.768359,1.376447
3.768398,-0.738685
3.768437,-3.548496
3.768477,1.56121
3.768516,-3.212399
3.768555,5.94264
3.768594,0.469007
3.768633,-0.167553
3.768672,-0.811109
3.768711,-2.91141
3.76875,2.97023
3.768789,8.249917
3.768828,-0.376252
3.768867,-1.982737
3.768906,-3.622438
3.768945,2.76239
3.768984,3.539004
3.769023,3.934091
3.769062,-0.552109
3.769102,0.964099
3.769141,-1.709244
3.76918,3.443793
3.769219,1.74006
3.769258,-0.452394
3.769297,1.069503
3.769336,-4.650971
3.769375,-3.432984
3.769414,3.36964
3.769453,2.82265
3.769492,-1.312241
3.769531,-1.783125
3.76957,2.913151
3.769609,1.007219
3.769648,-5.206257
3.769687,-0.389921
3.769727,1.514983
3.769766,5.422578
3.769805,-4.023105
3.769844,2.928574
3.769883,-10.358671
3.769922,-2.39422
3.769961,7.755006
3.77,8.691273
3.770039,-1.782648
3.770078,-5.376171
3.770117,-3.287392
3.770156,-0.030318
3.770195,5.607353
3.770234,5.615339
3.770273,-2.747282
3.770312,-10.282227
3.770352,1.879321
3.770391,4.198097
3.77043,1.091988
3.770469,5.479246
3.770508,-8.565531
3.770547,-5.003907
3.770586,-0.229633
3.770625,-0.598378
3.770664,2.538106
3.770703,-2.138056
3.770742,-11.239274
3.770781,-2.448597
3.77082,5.896927
3.770859,1.657322
3.770898,-2.610887
3.770937,1.683138
3.770977,-0.262685
3.771016,1.859847
3.771055,3.466677
3.771094,-3.740327
3.771133,6.946246
3.771172,-1.165193
3.771211,2.919396
3.77125,-1.894938
3.771289,2.242752
3.771328,1.550273
3.771367,-2.010681
3.771406,-0.955158
3.771445,-0.860842
3.771484,-0.89505
3.771523,-2.907541
3.771562,-0.247208
3.771602,1.315916
3.771641,-4.642465
3.77168,0.775292
3.771719,3.563435
3.771758,0.931989
3.771797,-0.604919
3.771836,0.123466
3.771875,1.949018
3.771914,5.602788
3.771953,1.957555
3.771992,-3.333855
3.772031,-4.776242
3.77207,8.512436
3.772109,0.041604
3.772148,-7.604119
3.772187,8.796097
3.772227,-12.880964
3.772266,3.872247
3.772305,-0.277117
3.772344,13.036077
3.772383,-14.646021
3.772422,5.46522
3.772461,1.405915
3.7725,1.065537
3.772539,1.221642
3.772578,-2.057434
3.772617,4.932734
3.772656,-7.23136
3.772695,-3.846335
3.772734,11.060375
3.772773,8.574473
3.772812,2.122577
3.772852,-10.636462
3.772891,0.663751
3.77293,-1.025242
3.772969,9.904479
3.773008,-5.221251
3.773047,1.701741
3.773086,-4.754247
3.773125,-2.325134
3.773164,-3.953723
3.773203,1.654099
3.773242,-2.020167
3.773281,-3.701857
3.77332,-1.379157
3.773359,-0.468058
3.773398,1.914937
3.773437,-6.451711
3.773477,0.904311
3.773516,-1.003719
3.773555,-1.47528
3.773594,4.567556
3.773633,3.431314
3.773672,2.583365
3.773711,-1.16587
3.77375,-4.971253
3.773789,-0.611921
3.773828,8.672851
3.773867,2.678377
3.773906,1.69289
3.773945,-3.534264
3.773984,-4.84019
3.774023,0.442901
3.774062,1.238873
3.774102,2.026647
3.774141,-1.684027
3.77418,-1.963426
3.774219,-5.230241
3.774258,-3.646349
3.774297,-0.026176
3.774336,2.040015
3.774375,0.222522
3.774414,0.710232
3.774453,-1.795622
3.774492,-1.013586
3.774531,1.021553
3.77457,1.961212
3.774609,2.213719
3.774648,-1.427101
3.774687,3.101692
3.774727,1.571917
3.774766,-1.979569
3.774805,3.2016
3.774844,-2.730408
3.774883,0.522628
3.774922,4.86086
3.774961,-3.078114
3.775,1.859472
3.775039,1.256261
3.775078,-5.214987
3.775117,-0.809809
3.775156,2.075698
3.775195,0.005891
3.775234,1.346726
3.775273,-4.467321
3.775312,1.280245
3.775352,-5.139425
3.775391,2.323307
3.77543,6.795698
3.775469,1.541924
3.775508,-4.420611
3.775547,-7.477923
3.775586,2.861652
3.775625,5.726124
3.775664,2.79106
3.775703,-1.091366
3.775742,-2.816333
3.775781,-1.353945
3.77582,3.638918
3.775859,6.737234
3.775898,-0.461462
3.775937,-4.28352
3.775977,-4.553778
3.776016,0.400537
3.776055,2.302691
3.776094,3.853523
3.776133,-1.067914
3.776172,-4.430429
3.776211,-0.858684
3.77625,3.882157
3.776289,0.618177
3.776328,-4.485991
3.776367,-4.121841
3.776406,-5.470789
3.776445,5.064855
3.776484,0.794983
3.776523,1.75518
3.776562,-1.005811
3.776602,1.019679
3.776641,0.185092
3.77668,-2.060934
3.776719,8.113818
3.776758,-4.560809
3.776797,-4.897245
3.776836,-1.444954
3.776875,1.501718
3.776914,-0.57914
3.776953,4.006509
3.776992,4.3676
3.777031,-7.135308
3.77707,2.323543
3.777109,0.086259
3.777148,-2.991615
3.777187,2.033697
3.777227,-0.895552
3.777266,-3.297465
3.777305,-0.666841
3.777344,3.275052
3.777383,4.217456
3.777422,0.56799
3.777461,-1.497777
3.7775,-0.480041
3.777539,1.725072
3.777578,-0.572368
3.777617,-3.800399
3.777656,0.059391
3.777695,-2.383966
3.777734,0.788484
3.777773,1.292041
3.777812,0.314111
3.777852,-1.454501
3.777891,-2.140825
3.77793,0.174947
3.777969,0.716193
3.778008,-0.106659
3.778047,-4.510138
3.778086,-0.222988
3.778125,-0.140855
3.778164,-1.176287
3.778203,2.309843
3.778242,-0.778449
3.778281,1.195524
3.77832,2.210334
3.778359,-5.045279
3.778398,2.236391
3.778437,-2.93589
3.778477,2.408246
3.778516,1.77171
3.778555,-5.453111
3.778594,0.517042
3.778633,-0.24595
3.778672,-0.960001
3.778711,0.982334
3.77875,-0.186785
3.778789,-2.004121
3.778828,1.172429
3.778867,-0.830534
3.778906,-1.465837
3.778945,0.344008
3.778984,1.108385
3.779023,-2.485223
3.779062,2.071435
3.779102,-0.769253
3.779141,-4.797699
3.77918,1.164454
3.779219,-0.777252
3.779258,-1.487699
3.779297,0.479194
3.779336,-2.664236
3.779375,2.145812
3.779414,0.230321
3.779453,-4.58495
3.779492,1.534124
3.779531,-2.520821
3.77957,-1.20674
3.779609,2.86063
3.779648,-2.209192
3.779687,-0.665094
3.779727,-1.107007
3.779766,-0.824518
3.779805,1.855808
3.779844,2.186337
3.779883,-0.307709
3.779922,1.490527
3.779961,-3.047068
3.78,1.021698
3.780039,2.140643
3.780078,-0.366046
3.780117,-0.577114
3.780156,-0.487889
3.780195,-1.040242
3.780234,-1.623526
3.780273,4.590669
3.780312,-1.194981
3.780352,2.671883
3.780391,-0.425241
3.78043,0.152553
3.780469,-0.208188
3.780508,0.759561
3.780547,2.281476
3.780586,1.892991
3.780625,-1.303021
3.780664,0.619719
3.780703,-0.817674
3.780742,3.799654
3.780781,-0.080045
3.78082,-0.085142
3.780859,-2.225745
3.780898,-1.945893
3.780937,-0.929959
3.780977,-1.526235
3.781016,0.991971
3.781055,-3.283263
3.781094,0.269752
3.781133,-1.409586
3.781172,-2.519274
3.781211,-0.200243
3.78125,-0.345744
3.781289,0.078998
3.781328,-4.045112
3.781367,0.271959
3.781406,3.585666
3.781445,2.403046
3.781484,-2.144138
3.781523,-1.286546
3.781562,3.317651
3.781602,0.325804
3.781641,0.363579
3.78168,-4.619491
3.781719,-0.653534
3.781758,0.654719
3.781797,1.556923
3.781836,1.181098
3.781875,0.574326
3.781914,-2.350194
3.781953,-3.573907
3.781992,1.57933
3.782031,-0.419129
3.78207,0.538988
3.782109,-4.401602
3.782148,-3.32657
3.782187,-2.178563
3.782227,0.491226
3.782266,4.519551
3.782305,-0.650548
3.782344,-2.414625
3.782383,-3.072926
3.782422,-0.101847
3.782461,0.573413
3.7825,-3.011953
3.782539,-1.026264
3.782578,1.063439
3.782617,1.754993
3.782656,0.64438
3.782695,1.320511
3.782734,-0.758086
3.782773,3.023222
3.782812,1.523653
3.782852,-3.766566
3.782891,6.14609
3.78293,-6.589558
3.782969,-6.895655
3.783008,5.259345
3.783047,-1.501344
3.783086,2.115449
3.783125,2.990653
3.783164,-5.559742
3.783203,-5.966891
3.783242,5.550805
3.783281,0.600656
3.78332,1.168324
3.783359,-7.250229
3.783398,2.841253
3.783437,-1.172176
3.783477,1.916074
3.783516,2.57371
3.783555,5.616543
3.783594,-6.072742
3.783633,-4.317982
3.783672,3.408273
3.783711,5.091057
3.78375,-2.319003
3.783789,-8.54535
3.783828,-0.050033
3.783867,3.52979
3.783906,2.262401
3.783945,-7.252393
3.783984,5.977422
3.784023,7.622444
3.784062,-18.818348
3.784102,11.26732
3.784141,-7.422797
3.78418,14.851236
3.784219,-0.803237
3.784258,-9.115055
3.784297,2.658776
3.784336,2.873357
3.784375,0.091671
3.784414,3.632642
3.784453,-3.110363
3.784492,1.725265
3.784531,0.774802
3.78457,-1.814552
3.784609,3.659662
3.784648,0.488995
3.784687,-2.752047
3.784727,11.949884
3.784766,-13.787244
3.784805,4.727566
3.784844,0.503753
3.784883,-1.362591
3.784922,3.822205
3.784961,-3.995113
3.785,0.845418
3.785039,1.346133
3.785078,1.030894
3.785117,1.019619
3.785156,-0.620596
3.785195,-5.129141
3.785234,2.995236
3.785273,4.282425
3.785312,-7.250737
3.785352,0.570125
3.785391,0.15115
3.78543,0.119772
3.785469,1.830555
3.785508,0.197988
3.785547,-1.005297
3.785586,2.448977
3.785625,-3.683471
3.785664,2.799125
3.785703,-0.431505
3.785742,-1.533835
3.785781,5.453624
3.78582,-11.617336
3.785859,1.755446
3.785898,7.52525
3.785937,-0.856767
3.785977,-3.742666
3.786016,-0.213157
3.786055,1.953988
3.786094,3.453642
3.786133,-9.524803
3.786172,1.846697
3.786211,9.756058
3.78625,-3.531102
3.786289,-0.403506
3.786328,0.95179
3.786367,1.833777
3.786406,0.528178
3.786445,1.115507
3.786484,5.387748
3.786523,-1.671331
3.786562,-1.163947
3.786602,-0.687186
3.786641,1.612818
3.78668,1.758415
3.786719,1.224466
3.786758,-2.979263
3.786797,-2.0514
3.786836,6.185425
3.786875,-4.29459
3.786914,-5.610104
3.786953,0.816525
3.786992,0.034446
3.787031,7.174376
3.78707,-6.987311
3.787109,-0.570899
3.787148,4.826175
3.787187,-0.954433
3.787227,-0.781453
3.787266,-1.430281
3.787305,0.15193
3.787344,5.474234
3.787383,-0.40185
3.787422,-11.302544
3.787461,10.547339
3.7875,2.729349
