time(s),acceleration(m/s2),,
0.424258,0.875841,,
0.424297,-0.110135,,
0.424336,-3.181366,,
0.424375,-1.756898,,
0.424414,-0.276228,,
0.424453,0.258368,,
0.424492,1.340982,,
0.424531,1.392566,,
0.42457,-1.642383,,
0.424609,-2.377721,,
0.424648,0.0608,,
0.424687,-0.199717,,
0.424727,0.186325,,
0.424766,0.141761,,
0.424805,-0.625681,,
0.424844,-2.048951,,
0.424883,-0.127469,,
0.424922,1.601645,,
0.424961,0.830044,,
0.425,-0.268538,,
0.425039,-1.242483,,
0.425078,0.665577,,
0.425117,1.24507,,
0.425156,-0.296893,,
0.425195,-0.406626,,
0.425234,-0.365689,,
0.425273,0.697282,,
0.425312,-1.137146,,
0.425352,-1.175023,,
0.425391,1.012049,,
0.42543,-0.047258,,
0.425469,0.340997,,
0.425508,-1.152055,,
0.425547,0.285556,,
0.425586,1.287688,,
0.425625,0.03658,,
0.425664,-1.988275,,
0.425703,-0.376391,,
0.425742,-0.356735,,
0.425781,-0.811749,,
0.42582,-1.877345,,
0.425859,-1.259049,,
0.425898,0.297279,,
0.425937,0.037511,,
0.425977,-0.743872,,
0.426016,0.710389,,
0.426055,0.803151,,
0.426094,-0.356723,,
0.426133,-1.121958,,
0.426172,0.375864,,
0.426211,0.165563,,
0.42625,0.447496,,
0.426289,-2.368301,,
0.426328,-1.602287,,
0.426367,0.087396,,
0.426406,0.267274,,
0.426445,2.790153,,
0.426484,2.420688,,
0.426523,0.964269,,
0.426562,-0.579835,,
0.426602,-2.878889,,
0.426641,-1.573,,
0.42668,-0.083648,,
0.426719,-0.755994,,
0.426758,1.511114,,
0.426797,-2.315744,,
0.426836,-1.303994,,
0.426875,0.219886,,
0.426914,0.620813,,
0.426953,2.447417,,
0.426992,0.829941,,
0.427031,-2.985134,,
0.42707,-2.230382,,
0.427109,-2.285346,,
0.427148,-1.297924,,
0.427187,-1.696052,,
0.427227,0.278235,,
0.427266,0.320683,,
0.427305,0.306596,,
0.427344,0.8417,,
0.427383,1.426157,,
0.427422,1.080585,,
0.427461,-0.073854,,
0.4275,-0.557804,,
0.427539,-1.181057,,
0.427578,-1.378582,,
0.427617,0.458541,,
0.427656,0.685414,,
0.427695,1.335329,,
0.427734,1.850319,,
0.427773,1.113511,,
0.427812,0.252141,,
0.427852,-0.190745,,
0.427891,-0.025559,,
0.42793,-0.726357,,
0.427969,0.121936,,
0.428008,-1.618483,,
0.428047,-1.036397,,
0.428086,0.116495,,
0.428125,0.798109,,
0.428164,-0.259517,,
0.428203,0.35818,,
0.428242,0.605674,,
0.428281,-1.466599,,
0.42832,-0.156997,,
0.428359,-1.358976,,
0.428398,-0.606491,,
0.428437,-0.804664,,
0.428477,-0.755257,,
0.428516,0.479134,,
0.428555,0.392206,,
0.428594,-0.000348,,
0.428633,1.334181,,
0.428672,0.095437,,
0.428711,-0.480459,,
0.42875,-0.373053,,
0.428789,-0.925811,,
0.428828,-0.27043,,
0.428867,-0.131103,,
0.428906,-0.277063,,
0.428945,0.844983,,
0.428984,1.067345,,
0.429023,-0.590131,,
0.429062,-0.64114,,
0.429102,0.083871,,
0.429141,1.230862,,
0.42918,-1.528061,,
0.429219,-0.688619,,
0.429258,-0.770311,,
0.429297,-0.978096,,
0.429336,0.307424,,
0.429375,-0.73383,,
0.429414,-0.74334,,
0.429453,0.062711,,
0.429492,-1.469186,,
0.429531,-0.043715,,
0.42957,-1.055405,,
0.429609,-1.224346,,
0.429648,-1.608701,,
0.429687,0.161331,,
0.429727,1.456283,,
0.429766,-0.91511,,
0.429805,0.905363,,
0.429844,0.40379,,
0.429883,-0.568765,,
0.429922,-3.698882,,
0.429961,1.754576,,
0.43,1.87559,,
0.430039,-2.044296,,
0.430078,1.923014,,
0.430117,-1.541017,,
0.430156,-1.781203,,
0.430195,-0.081623,,
0.430234,1.764926,,
0.430273,0.292074,,
0.430312,-0.052554,,
0.430352,-0.574478,,
0.430391,-2.558687,,
0.43043,-0.192094,,
0.430469,0.726139,,
0.430508,0.098502,,
0.430547,-0.30832,,
0.430586,-0.563166,,
0.430625,-0.05169,,
0.430664,0.664936,,
0.430703,-0.963532,,
0.430742,-0.639756,,
0.430781,0.19803,,
0.43082,-0.449328,,
0.430859,1.862682,,
0.430898,0.079053,,
0.430937,-1.229061,,
0.430977,1.594426,,
0.431016,0.373325,,
0.431055,0.215176,,
0.431094,-0.02744,,
0.431133,-1.057938,,
0.431172,-0.417974,,
0.431211,0.765219,,
0.43125,-0.343144,,
0.431289,-0.141804,,
0.431328,1.548749,,
0.431367,0.198381,,
0.431406,-1.711348,,
0.431445,0.272576,,
0.431484,0.870061,,
0.431523,-0.580385,,
0.431562,1.471876,,
0.431602,0.099905,,
0.431641,0.44706,,
0.43168,-0.863188,,
0.431719,-2.024024,,
0.431758,1.736813,,
0.431797,2.72808,,
0.431836,1.598846,,
0.431875,-0.909282,,
0.431914,-0.348936,,
0.431953,0.266542,,
0.431992,0.939734,,
0.432031,3.422203,,
0.43207,1.633573,,
0.432109,-0.093648,,
0.432148,0.429636,,
0.432187,0.965478,,
0.432227,0.947727,,
0.432266,1.113959,,
0.432305,-1.09003,,
0.432344,-0.357642,,
0.432383,1.592679,,
0.432422,-0.434347,,
0.432461,1.123729,,
0.4325,0.210019,,
0.432539,-0.297709,,
0.432578,0.145467,,
0.432617,-0.091182,,
0.432656,-0.044374,,
0.432695,-1.011657,,
0.432734,-2.25661,,
0.432773,-1.205337,,
0.432812,2.024743,,
0.432852,1.751057,,
0.432891,0.214807,,
0.43293,-0.475054,,
0.432969,0.046568,,
0.433008,0.071755,,
0.433047,2.311729,,
0.433086,0.402798,,
0.433125,-1.827436,,
0.433164,1.061662,,
0.433203,0.481601,,
0.433242,1.135615,,
0.433281,1.231044,,
0.43332,1.522196,,
0.433359,1.295862,,
0.433398,-0.911428,,
0.433437,0.503541,,
0.433477,0.154125,,
0.433516,-0.852583,,
0.433555,-0.113424,,
0.433594,-0.574261,,
0.433633,0.469001,,
0.433672,-0.074525,,
0.433711,1.005858,,
0.43375,1.415383,,
0.433789,0.394794,,
0.433828,0.706097,,
0.433867,0.59033,,
0.433906,0.080328,,
0.433945,0.637077,,
0.433984,-0.824803,,
0.434023,-1.084631,,
0.434062,2.141175,,
0.434102,0.512042,,
0.434141,2.129089,,
0.43418,1.332881,,
0.434219,-0.370587,,
0.434258,-0.57255,,
0.434297,-1.462705,,
0.434336,0.339679,,
0.434375,0.859046,,
0.434414,-2.723588,,
0.434453,0.667917,,
0.434492,-0.548795,,
0.434531,0.311016,,
0.43457,1.329737,,
0.434609,2.218683,,
0.434648,2.05944,,
0.434687,-1.698035,,
0.434727,-0.751986,,
0.434766,0.38827,,
0.434805,-0.731436,,
0.434844,0.499206,,
0.434883,0.371535,,
0.434922,-0.604853,,
0.434961,-0.373489,,
0.435,0.106072,,
0.435039,0.653721,,
0.435078,1.716154,,
0.435117,-0.913369,,
0.435156,-2.199186,,
0.435195,-1.442288,,
0.435234,0.1893,,
0.435273,-0.80415,,
0.435312,1.220421,,
0.435352,1.355244,,
0.435391,-0.147445,,
0.43543,2.148551,,
0.435469,0.54605,,
0.435508,0.435652,,
0.435547,-0.446596,,
0.435586,-1.823131,,
0.435625,-1.590086,,
0.435664,-1.215271,,
0.435703,-0.656449,,
0.435742,-2.095299,,
0.435781,-0.709453,,
0.43582,-2.082518,,
0.435859,-1.257664,,
0.435898,0.100588,,
0.435937,0.378264,,
0.435977,-1.056197,,
0.436016,-1.97579,,
0.436055,-0.24164,,
0.436094,-0.533838,,
0.436133,-0.099622,,
0.436172,1.535793,,
0.436211,1.432614,,
0.43625,0.391462,,
0.436289,0.965671,,
0.436328,0.918858,,
0.436367,1.452595,,
0.436406,0.489738,,
0.436445,-0.302619,,
0.436484,0.007874,,
0.436523,0.479974,,
0.436562,0.17982,,
0.436602,2.616696,,
0.436641,0.521987,,
0.43668,0.564538,,
0.436719,2.058013,,
0.436758,1.376109,,
0.436797,1.357929,,
0.436836,1.8181,,
0.436875,-0.014078,,
0.436914,-0.909004,,
0.436953,-0.217722,,
0.436992,-0.344003,,
0.437031,0.037276,,
0.43707,-0.18028,,
0.437109,-1.564856,,
0.437148,-0.902928,,
0.437187,-0.484261,,
0.437227,-0.205546,,
0.437266,0.027638,,
0.437305,-0.80204,,
0.437344,-0.143612,,
0.437383,-1.501362,,
0.437422,0.180412,,
0.437461,1.035417,,
0.4375,0.46917,,
0.437539,1.613706,,
0.437578,0.204523,,
0.437617,0.523535,,
0.437656,1.037581,,
0.437695,-0.119585,,
0.437734,1.476598,,
0.437773,1.429192,,
0.437812,0.949795,,
0.437852,0.467973,,
0.437891,0.277618,,
0.43793,0.233265,,
0.437969,2.178919,,
0.438008,-0.728268,,
0.438047,0.821011,,
0.438086,1.488853,,
0.438125,-2.579998,,
0.438164,-1.753766,,
0.438203,-0.488862,,
0.438242,0.05152,,
0.438281,0.22468,,
0.43832,-0.658577,,
0.438359,-1.108585,,
0.438398,-1.55473,,
0.438437,-2.065233,,
0.438477,0.682735,,
0.438516,0.722717,,
0.438555,-0.948272,,
0.438594,-0.282691,,
0.438633,-2.76669,,
0.438672,-1.005363,,
0.438711,-1.425547,,
0.43875,0.027681,,
0.438789,0.756846,,
0.438828,1.444972,,
0.438867,-1.870319,,
0.438906,-2.542393,,
0.438945,0.399509,,
0.438984,1.869581,,
0.439023,0.170261,,
0.439062,-1.090701,,
0.439102,-0.76276,,
0.439141,-2.386179,,
0.43918,0.992442,,
0.439219,1.830561,,
0.439258,0.197855,,
0.439297,-0.672307,,
0.439336,-0.274064,,
0.439375,-0.622622,,
0.439414,0.243991,,
0.439453,1.233565,,
0.439492,0.429497,,
0.439531,-1.044619,,
0.43957,1.189641,,
0.439609,1.536271,,
0.439648,0.34422,,
0.439687,-0.397672,,
0.439727,0.606128,,
0.439766,0.292388,,
0.439805,-0.943683,,
0.439844,-0.004858,,
0.439883,-0.25479,,
0.439922,-1.176831,,
0.439961,-0.597495,,
0.44,0.098303,,
0.440039,-0.46564,,
0.440078,0.440204,,
0.440117,0.453076,,
0.440156,-0.404431,,
0.440195,-0.045813,,
0.440234,-0.365151,,
0.440273,-0.086998,,
0.440312,0.819167,,
0.440352,0.373349,,
0.440391,-0.071732,,
0.44043,0.420736,,
0.440469,0.240508,,
0.440508,0.432568,,
0.440547,1.25406,,
0.440586,0.325441,,
0.440625,0.167202,,
0.440664,1.109533,,
0.440703,-0.436215,,
0.440742,-0.447859,,
0.440781,-0.127294,,
0.44082,0.850672,,
0.440859,-0.033673,,
0.440898,-0.699906,,
0.440937,0.045117,,
0.440977,0.026725,,
0.441016,0.051961,,
0.441055,0.537459,,
0.441094,0.250436,,
0.441133,0.615372,,
0.441172,0.620166,,
0.441211,-0.221918,,
0.44125,0.065183,,
0.441289,-0.160105,,
0.441328,-0.198315,,
0.441367,0.987297,,
0.441406,-0.558529,,
0.441445,-0.269463,,
0.441484,-0.49272,,
0.441523,0.118248,,
0.441562,-0.065734,,
0.441602,-0.211404,,
0.441641,-1.097787,,
0.44168,-1.70526,,
0.441719,-1.096892,,
0.441758,-0.012367,,
0.441797,-1.457481,,
0.441836,-1.820501,,
0.441875,-0.81921,,
0.441914,-0.855504,,
0.441953,0.745389,,
0.441992,-1.45837,,
0.442031,0.204378,,
0.44207,0.516606,,
0.442109,-0.769205,,
0.442148,0.073478,,
0.442187,0.378693,,
0.442227,-0.605185,,
0.442266,1.028579,,
0.442305,0.565457,,
0.442344,0.308791,,
0.442383,0.468396,,
0.442422,-1.258481,,
0.442461,0.147879,,
0.4425,-0.488941,,
0.442539,-1.179552,,
0.442578,1.288788,,
0.442617,-0.588511,,
0.442656,-0.161501,,
0.442695,0.419001,,
0.442734,-0.084011,,
0.442773,0.657911,,
0.442812,-0.10438,,
0.442852,1.873692,,
0.442891,-1.660714,,
0.44293,0.301409,,
0.442969,0.3835,,
0.443008,-0.406765,,
0.443047,0.767819,,
0.443086,1.314066,,
0.443125,1.415298,,
0.443164,-2.795571,,
0.443203,4.33101,,
0.443242,1.635393,,
0.443281,-2.840123,,
0.44332,0.256445,,
0.443359,2.493578,,
0.443398,0.343397,,
0.443437,1.293286,,
0.443477,-0.039574,,
0.443516,0.897872,,
0.443555,0.635275,,
0.443594,1.632781,,
0.443633,1.007503,,
0.443672,-0.316125,,
0.443711,-1.281201,,
0.44375,-0.902813,,
0.443789,1.74359,,
0.443828,-1.158228,,
0.443867,0.317122,,
0.443906,1.386314,,
0.443945,0.242933,,
0.443984,0.217945,,
0.444023,0.527954,,
0.444062,-1.02367,,
0.444102,0.460664,,
0.444141,0.671423,,
0.44418,-0.041811,,
0.444219,0.118665,,
0.444258,0.442828,,
0.444297,-0.430332,,
0.444336,1.296926,,
0.444375,1.38817,,
0.444414,0.93202,,
0.444453,0.980453,,
0.444492,0.413614,,
0.444531,0.61929,,
0.44457,-0.270485,,
0.444609,0.198725,,
0.444648,-0.194397,,
0.444687,-0.859639,,
0.444727,0.379763,,
0.444766,-0.447623,,
0.444805,0.787057,,
0.444844,0.495966,,
0.444883,-0.332516,,
0.444922,-0.199802,,
0.444961,-0.191912,,
0.445,-0.108987,,
0.445039,0.37772,,
0.445078,-2.171326,,
0.445117,-0.362159,,
0.445156,-0.228272,,
0.445195,-0.047597,,
0.445234,0.903036,,
0.445273,-0.194095,,
0.445312,-0.729277,,
0.445352,1.539457,,
0.445391,-0.581897,,
0.44543,-1.708525,,
0.445469,0.538347,,
0.445508,-0.450658,,
0.445547,-0.740734,,
0.445586,0.161664,,
0.445625,-0.012397,,
0.445664,-1.310735,,
0.445703,-0.54446,,
0.445742,1.179236,,
0.445781,0.242219,,
0.44582,-0.267716,,
0.445859,0.802879,,
0.445898,-0.866918,,
0.445937,-1.919122,,
0.445977,-0.772403,,
0.446016,-0.904276,,
0.446055,0.654531,,
0.446094,-0.30332,,
0.446133,-1.584397,,
0.446172,-0.227021,,
0.446211,0.899638,,
0.44625,1.205693,,
0.446289,0.756477,,
0.446328,-1.222103,,
0.446367,-0.670312,,
0.446406,0.356148,,
0.446445,1.229665,,
0.446484,-0.206156,,
0.446523,0.427738,,
0.446562,-0.962044,,
0.446602,0.384588,,
0.446641,0.353603,,
0.44668,0.612754,,
0.446719,-0.619919,,
0.446758,-1.103536,,
0.446797,-1.020919,,
0.446836,0.134312,,
0.446875,0.796574,,
0.446914,0.749204,,
0.446953,-0.456045,,
0.446992,-1.362289,,
0.447031,-0.281706,,
0.44707,-0.36176,,
0.447109,2.120026,,
0.447148,0.47226,,
0.447187,-1.405982,,
0.447227,-0.034399,,
0.447266,-0.444074,,
0.447305,0.044573,,
0.447344,1.978056,,
0.447383,-0.673377,,
0.447422,-0.59287,,
0.447461,0.675746,,
0.4475,-0.863847,,
0.447539,0.231131,,
0.447578,1.633652,,
0.447617,0.160733,,
0.447656,1.358177,,
0.447695,0.721562,,
0.447734,-0.479993,,
0.447773,2.947219,,
0.447812,2.186343,,
0.447852,-0.264548,,
0.447891,0.895992,,
0.44793,-0.659302,,
0.447969,-0.293876,,
0.448008,0.763696,,
0.448047,-0.156828,,
0.448086,0.736822,,
0.448125,-0.317008,,
0.448164,-2.327691,,
0.448203,0.531044,,
0.448242,0.555826,,
0.448281,0.090232,,
0.44832,0.160358,,
0.448359,-0.79236,,
0.448398,-1.136922,,
0.448437,0.945278,,
0.448477,0.128031,,
0.448516,1.40574,,
0.448555,0.650934,,
0.448594,-1.753422,,
0.448633,0.069373,,
0.448672,1.142695,,
0.448711,-0.69354,,
0.44875,0.021937,,
0.448789,1.496724,,
0.448828,-0.949306,,
0.448867,0.333476,,
0.448906,1.048609,,
0.448945,-1.091977,,
0.448984,0.95468,,
0.449023,0.901512,,
0.449062,-1.454634,,
0.449102,0.694023,,
0.449141,0.332049,,
0.44918,-0.646279,,
0.449219,0.720432,,
0.449258,2.035994,,
0.449297,-0.895521,,
0.449336,0.56351,,
0.449375,1.098403,,
0.449414,-0.368078,,
0.449453,-0.6353,,
0.449492,0.447084,,
0.449531,-0.92667,,
0.44957,-1.440093,,
0.449609,0.065788,,
0.449648,0.972044,,
0.449687,-1.037146,,
0.449727,0.59767,,
0.449766,-0.367485,,
0.449805,-0.599013,,
0.449844,1.005175,,
0.449883,0.91994,,
0.449922,0.206809,,
0.449961,-1.431448,,
0.45,0.163538,,
0.450039,0.188229,,
0.450078,1.235959,,
0.450117,-0.29176,,
0.450156,-0.692905,,
0.450195,-0.637096,,
0.450234,0.478106,,
0.450273,0.003558,,
0.450312,-0.084555,,
0.450352,0.146023,,
0.450391,-0.282988,,
0.45043,-0.696853,,
0.450469,0.822541,,
0.450508,-0.276791,,
0.450547,0.252455,,
0.450586,0.441087,,
0.450625,-0.06071,,
0.450664,0.428348,,
0.450703,0.606642,,
0.450742,-0.12785,,
0.450781,0.013842,,
0.45082,1.902591,,
0.450859,1.88585,,
0.450898,0.12109,,
0.450937,-0.208236,,
0.450977,-0.861955,,
0.451016,0.337013,,
0.451055,1.010175,,
0.451094,0.15699,,
0.451133,-0.131967,,
0.451172,-0.749815,,
0.451211,-0.150141,,
0.45125,1.115894,,
0.451289,0.57325,,
0.451328,-0.004405,,
0.451367,0.583087,,
0.451406,-0.469038,,
0.451445,0.315103,,
0.451484,0.049694,,
0.451523,-0.840879,,
0.451562,-0.327788,,
0.451602,-0.988132,,
0.451641,0.578976,,
0.45168,1.377439,,
0.451719,0.264777,,
0.451758,-0.165806,,
0.451797,-0.926579,,
0.451836,-1.198602,,
0.451875,-0.652495,,
0.451914,1.50144,,
0.451953,1.367215,,
0.451992,0.755643,,
0.452031,2.225581,,
0.45207,-0.472617,,
0.452109,-2.316905,,
0.452148,0.22523,,
0.452187,-0.290648,,
0.452227,1.366109,,
0.452266,2.020263,,
0.452305,-0.183261,,
0.452344,-0.318779,,
0.452383,-0.755378,,
0.452422,-0.245376,,
0.452461,2.00834,,
0.4525,3.144999,,
0.452539,-0.035565,,
0.452578,0.370604,,
0.452617,-0.19684,,
0.452656,-1.666294,,
0.452695,-0.121562,,
0.452734,0.714779,,
0.452773,0.814935,,
0.452812,0.435767,,
0.452852,0.430059,,
0.452891,-1.844346,,
0.45293,-1.269545,,
0.452969,1.381804,,
0.453008,1.903643,,
0.453047,0.697167,,
0.453086,-2.514933,,
0.453125,1.727013,,
0.453164,-5.39611,,
0.453203,2.622839,,
0.453242,2.703812,,
0.453281,-1.366611,,
0.45332,1.262682,,
0.453359,-0.505755,,
0.453398,-1.421684,,
0.453437,0.416468,,
0.453477,1.452287,,
0.453516,-0.50885,,
0.453555,0.795008,,
0.453594,-3.576767,,
0.453633,-0.228641,,
0.453672,1.617872,,
0.453711,-1.096517,,
0.45375,0.505911,,
0.453789,-0.987371,,
0.453828,-1.574995,,
0.453867,-0.701877,,
0.453906,0.412556,,
0.453945,0.138949,,
0.453984,0.651218,,
0.454023,-0.941204,,
0.454062,-1.138754,,
0.454102,1.500866,,
0.454141,-0.83268,,
0.45418,-0.054193,,
0.454219,0.611128,,
0.454258,-0.41396,,
0.454297,-0.426439,,
0.454336,-0.321808,,
0.454375,-1.352077,,
0.454414,1.292718,,
0.454453,1.042696,,
0.454492,-0.57524,,
0.454531,-1.549923,,
0.45457,-0.648534,,
0.454609,-0.104416,,
0.454648,-0.499243,,
0.454687,-0.716726,,
0.454727,-1.128113,,
0.454766,-1.262707,,
0.454805,-0.053068,,
0.454844,-0.650258,,
0.454883,-1.258553,,
0.454922,0.416498,,
0.454961,0.99497,,
0.455,-1.915494,,
0.455039,0.253416,,
0.455078,-0.125353,,
0.455117,-1.179993,,
0.455156,-1.097073,,
0.455195,-0.670608,,
0.455234,0.632409,,
0.455273,0.66152,,
0.455312,-1.127297,,
0.455352,-0.407878,,
0.455391,0.257987,,
0.45543,-0.355532,,
0.455469,-0.348078,,
0.455508,-0.450435,,
0.455547,-0.323888,,
0.455586,-0.860733,,
0.455625,-1.364804,,
0.455664,-0.238121,,
0.455703,-0.159603,,
0.455742,0.25474,,
0.455781,0.635765,,
0.45582,0.604755,,
0.455859,0.113786,,
0.455898,-1.792762,,
0.455937,0.083877,,
0.455977,0.027409,,
0.456016,-0.034532,,
0.456055,-0.090728,,
0.456094,-0.665802,,
0.456133,-0.112318,,
0.456172,0.184947,,
0.456211,-0.590917,,
0.45625,-0.885751,,
0.456289,-0.078255,,
0.456328,-0.298102,,
0.456367,-1.209841,,
0.456406,-0.422291,,
0.456445,1.045713,,
0.456484,-0.446039,,
0.456523,0.005783,,
0.456562,0.869832,,
0.456602,-0.380103,,
0.456641,0.766707,,
0.45668,0.361868,,
0.456719,-0.83022,,
0.456758,0.92393,,
0.456797,1.497649,,
0.456836,0.521534,,
0.456875,0.291227,,
0.456914,-0.458893,,
0.456953,-0.033963,,
0.456992,0.574683,,
0.457031,-0.202281,,
0.45707,-0.154645,,
0.457109,-0.380514,,
0.457148,-0.445725,,
0.457187,-0.766194,,
0.457227,0.580675,,
0.457266,-1.506973,,
0.457305,0.641013,,
0.457344,-0.524709,,
0.457383,-0.715317,,
0.457422,1.119715,,
0.457461,-1.129032,,
0.4575,-1.910845,,
0.457539,-0.348138,,
0.457578,-0.256513,,
0.457617,0.280175,,
0.457656,0.740413,,
0.457695,-1.629505,,
0.457734,-1.611319,,
0.457773,-0.045366,,
0.457812,0.199989,,
0.457852,-0.622579,,
0.457891,0.916367,,
0.45793,-0.548015,,
0.457969,-1.663773,,
0.458008,-0.357467,,
0.458047,-0.200896,,
0.458086,0.083623,,
0.458125,0.165696,,
0.458164,-0.005402,,
0.458203,-0.403053,,
0.458242,1.869575,,
0.458281,1.387372,,
0.45832,-0.908822,,
0.458359,-1.066475,,
0.458398,1.131885,,
0.458437,0.166621,,
0.458477,-0.330333,,
0.458516,1.86371,,
0.458555,0.099083,,
0.458594,-1.545044,,
0.458633,0.419944,,
0.458672,-0.339378,,
0.458711,0.180654,,
0.45875,1.228649,,
0.458789,0.240043,,
0.458828,-2.383821,,
0.458867,-2.649774,,
0.458906,-2.986017,,
0.458945,-0.929614,,
0.458984,0.897739,,
0.459023,0.738303,,
0.459062,0.460168,,
0.459102,-0.940745,,
0.459141,-3.137267,,
0.45918,-0.197118,,
0.459219,0.560542,,
0.459258,-0.363591,,
0.459297,0.15953,,
0.459336,-0.010239,,
0.459375,-0.800226,,
0.459414,0.221561,,
0.459453,0.229033,,
0.459492,-0.805147,,
0.459531,-0.518651,,
0.45957,-0.132662,,
0.459609,0.416535,,
0.459648,-1.937235,,
0.459687,1.1942,,
0.459727,0.766701,,
0.459766,-0.335919,,
0.459805,0.262304,,
0.459844,0.535203,,
0.459883,-0.070728,,
0.459922,0.250236,,
0.459961,1.034619,,
0.46,0.024984,,
0.460039,-1.311552,,
0.460078,-2.302728,,
0.460117,-0.41162,,
0.460156,-1.703737,,
0.460195,0.154324,,
0.460234,-0.132003,,
0.460273,-0.650886,,
0.460312,-1.135108,,
0.460352,-1.482535,,
0.460391,-1.327755,,
0.46043,-1.586102,,
0.460469,-2.094096,,
0.460508,0.628625,,
0.460547,-0.535658,,
0.460586,-0.501722,,
0.460625,0.052124,,
0.460664,-1.392941,,
0.460703,-0.331693,,
0.460742,0.97448,,
0.460781,-0.59524,,
0.46082,-0.778334,,
0.460859,0.764004,,
0.460898,-0.703709,,
0.460937,-0.939124,,
0.460977,0.133454,,
0.461016,0.692227,,
0.461055,0.992418,,
0.461094,0.293888,,
0.461133,0.571902,,
0.461172,-0.245739,,
0.461211,1.460643,,
0.46125,0.512422,,
0.461289,0.470053,,
0.461328,0.114397,,
0.461367,0.816652,,
0.461406,-0.706611,,
0.461445,0.225775,,
0.461484,-0.32627,,
0.461523,-1.128385,,
0.461562,-0.176326,,
0.461602,-1.179636,,
0.461641,-0.050354,,
0.46168,0.526026,,
0.461719,-0.577544,,
0.461758,-1.280627,,
0.461797,0.057826,,
0.461836,0.429219,,
0.461875,-0.352116,,
0.461914,0.481328,,
0.461953,0.958694,,
0.461992,-0.318048,,
0.462031,-2.555555,,
0.46207,-2.182535,,
0.462109,0.79953,,
0.462148,0.808683,,
0.462187,1.316436,,
0.462227,-1.046469,,
0.462266,-1.379066,,
0.462305,0.46917,,
0.462344,1.646632,,
0.462383,2.999516,,
0.462422,-0.498185,,
0.462461,3.416453,,
0.4625,-0.873702,,
0.462539,0.076961,,
0.462578,-0.640276,,
0.462617,2.782989,,
0.462656,3.72558,,
0.462695,0.704362,,
0.462734,-1.146408,,
0.462773,0.959668,,
0.462812,-0.664133,,
0.462852,-0.651987,,
0.462891,1.433968,,
0.46293,0.814379,,
0.462969,-0.082995,,
0.463008,0.162123,,
0.463047,-1.621627,,
0.463086,-2.183364,,
0.463125,1.622648,,
0.463164,-0.048745,,
0.463203,-1.156716,,
0.463242,-0.366717,,
0.463281,-0.10753,,
0.46332,-0.914572,,
0.463359,0.695764,,
0.463398,0.279976,,
0.463437,1.278147,,
0.463477,-0.356971,,
0.463516,-0.327612,,
0.463555,-0.388761,,
0.463594,0.2428,,
0.463633,0.616206,,
0.463672,-0.575204,,
0.463711,0.51105,,
0.46375,-0.152197,,
0.463789,-0.116236,,
0.463828,-0.912341,,
0.463867,1.880083,,
0.463906,-0.096387,,
0.463945,-0.516595,,
0.463984,-0.502315,,
0.464023,-1.60057,,
0.464062,0.581944,,
0.464102,0.273235,,
0.464141,1.05587,,
0.46418,-0.265987,,
0.464219,-0.200183,,
0.464258,0.410749,,
0.464297,-0.081901,,
0.464336,0.404709,,
0.464375,0.63516,,
0.464414,0.626249,,
0.464453,-0.486359,,
0.464492,-0.777566,,
0.464531,-0.65871,,
0.46457,0.717699,,
0.464609,-0.954747,,
0.464648,-0.880642,,
0.464687,0.110268,,
0.464727,-0.800099,,
0.464766,-0.866894,,
0.464805,-1.460667,,
0.464844,-0.906452,,
0.464883,0.725226,,
0.464922,0.521491,,
0.464961,-1.140265,,
0.465,0.005335,,
0.465039,0.815225,,
0.465078,0.755334,,
0.465117,-0.694151,,
0.465156,0.659574,,
0.465195,0.407296,,
0.465234,0.096979,,
0.465273,-0.569569,,
0.465312,1.562927,,
0.465352,0.78551,,
0.465391,0.17991,,
0.46543,-1.388195,,
0.465469,0.343416,,
0.465508,-0.022168,,
0.465547,1.048161,,
0.465586,0.664948,,
0.465625,-2.122016,,
0.465664,-1.117267,,
0.465703,0.237135,,
0.465742,-0.370042,,
0.465781,2.781646,,
0.46582,-0.038667,,
0.465859,-2.214367,,
0.465898,0.203786,,
0.465937,0.381523,,
0.465977,0.651901,,
0.466016,0.594707,,
0.466055,-0.427206,,
0.466094,-1.850954,,
0.466133,-0.719157,,
0.466172,0.669434,,
0.466211,0.850134,,
0.46625,-0.193266,,
0.466289,-0.243738,,
0.466328,2.486619,,
0.466367,3.219266,,
0.466406,-2.769936,,
0.466445,0.011387,,
0.466484,-0.055354,,
0.466523,-0.550645,,
0.466562,1.546035,,
0.466602,0.0982,,
0.466641,-1.266776,,
0.46668,0.168175,,
0.466719,0.573673,,
0.466758,-0.193037,,
0.466797,-0.428542,,
0.466836,-1.110973,,
0.466875,-1.411865,,
0.466914,-1.605781,,
0.466953,0.164221,,
0.466992,0.146144,,
0.467031,-0.45067,,
0.46707,-0.342509,,
0.467109,-0.866289,,
0.467148,0.765153,,
0.467187,1.524143,,
0.467227,0.969202,,
0.467266,0.366928,,
